ds_input_count,ds_scale_label,ds_scale_mb,ds_scale_records,ds_type,env_cpu_count,env_cpu_util,env_gpu_mem_util,env_gpu_util,env_mem_util,op_alphanumeric_filter_batch_size,op_alphanumeric_filter_max_ratio,op_alphanumeric_filter_min_ratio,op_alphanumeric_filter_num_proc,op_alphanumeric_filter_tokenization,op_audio_duration_filter_any_or_all,op_audio_duration_filter_max_duration,op_audio_duration_filter_min_duration,op_audio_ffmpeg_wrapped_mapper_filter_kwargs,op_audio_ffmpeg_wrapped_mapper_filter_name,op_audio_nmf_snr_filter_any_or_all,op_audio_nmf_snr_filter_min_snr,op_audio_nmf_snr_filter_snr_max,op_audio_size_filter_any_or_all,op_audio_size_filter_max_size,op_audio_size_filter_min_size,op_average_line_length_filter_batch_size,op_average_line_length_filter_max_len,op_average_line_length_filter_min_len,op_character_repetition_filter_batch_size,op_character_repetition_filter_max_ratio,op_character_repetition_filter_min_ratio,op_character_repetition_filter_rep_len,op_document_simhash_deduplicator_ignore_pattern,op_document_simhash_deduplicator_lowercase,op_document_simhash_deduplicator_tokenization,op_fix_unicode_mapper_normalization,op_flagged_words_filter_lang,op_flagged_words_filter_max_ratio,op_flagged_words_filter_tokenization,op_flagged_words_filter_use_words_aug,op_image_aesthetics_filter_hf_scorer_model,op_image_aesthetics_filter_max_score,op_image_aesthetics_filter_min_score,op_image_aspect_ratio_filter_max_ratio,op_image_aspect_ratio_filter_min_ratio,op_image_face_ratio_filter_max_ratio,op_image_face_ratio_filter_min_ratio,op_image_nsfw_filter_hf_nsfw_model,op_image_shape_filter_max_height,op_image_shape_filter_max_width,op_image_shape_filter_min_height,op_image_shape_filter_min_width,op_image_size_filter_max_size,op_image_size_filter_min_size,op_image_tagging_mapper_local_files_only,op_image_tagging_mapper_pretrained_model_name_or_path,op_image_tagging_mapper_text_encoder_type,op_image_watermark_filter_hf_watermark_model,op_language_id_score_filter_lang,op_language_id_score_filter_min_score,op_maximum_line_length_filter_batch_size,op_maximum_line_length_filter_max_len,op_maximum_line_length_filter_min_len,op_perplexity_filter_batch_size,op_perplexity_filter_lang,op_perplexity_filter_max_ppl,op_process_number,op_process_time,op_remove_long_words_mapper_max_len,op_remove_long_words_mapper_min_len,op_remove_repeat_sentences_mapper_lowercase,op_remove_words_with_incorrect_substrings_mapper_lang,op_remove_words_with_incorrect_substrings_mapper_substrings,op_remove_words_with_incorrect_substrings_mapper_tokenization,op_replace_content_mapper_pattern,op_replace_content_mapper_repl,op_sentence_split_mapper_lang,op_special_characters_filter_batch_size,op_special_characters_filter_max_ratio,op_special_characters_filter_min_ratio,op_stopwords_filter_lang,op_stopwords_filter_min_ratio,op_stopwords_filter_tokenization,op_stopwords_filter_use_words_aug,op_text_action_filter_lang,op_text_chunk_mapper_max_len,op_text_chunk_mapper_split_pattern,op_text_entity_dependency_filter_any_or_all,op_text_entity_dependency_filter_lang,op_text_length_filter_max_len,op_text_length_filter_min_len,op_token_num_filter_hf_tokenizer,op_token_num_filter_max_num,op_token_num_filter_min_num,op_type_alphanumeric_filter,op_type_audio_add_gaussian_noise_mapper,op_type_audio_duration_filter,op_type_audio_ffmpeg_wrapped_mapper,op_type_audio_nmf_snr_filter,op_type_audio_size_filter,op_type_average_line_length_filter,op_type_character_repetition_filter,op_type_clean_copyright_mapper,op_type_clean_email_mapper,op_type_clean_ip_mapper,op_type_clean_links_mapper,op_type_document_simhash_deduplicator,op_type_fix_unicode_mapper,op_type_flagged_words_filter,op_type_image_aesthetics_filter,op_type_image_aspect_ratio_filter,op_type_image_blur_mapper,op_type_image_deduplicator,op_type_image_detection_yolo_mapper,op_type_image_face_blur_mapper,op_type_image_face_count_filter,op_type_image_face_ratio_filter,op_type_image_nsfw_filter,op_type_image_remove_background_mapper,op_type_image_segment_mapper,op_type_image_shape_filter,op_type_image_size_filter,op_type_image_tagging_mapper,op_type_image_watermark_filter,op_type_language_id_score_filter,op_type_maximum_line_length_filter,op_type_perplexity_filter,op_type_punctuation_normalization_mapper,op_type_remove_long_words_mapper,op_type_remove_repeat_sentences_mapper,op_type_remove_specific_chars_mapper,op_type_remove_table_text_mapper,op_type_remove_words_with_incorrect_substrings_mapper,op_type_replace_content_mapper,op_type_sentence_split_mapper,op_type_special_characters_filter,op_type_stopwords_filter,op_type_text_action_filter,op_type_text_chunk_mapper,op_type_text_entity_dependency_filter,op_type_text_length_filter,op_type_token_num_filter,op_type_whitespace_normalization_mapper,op_type_word_repetition_filter,op_type_words_num_filter,op_word_repetition_filter_batch_size,op_word_repetition_filter_lang,op_word_repetition_filter_max_ratio,op_word_repetition_filter_min_ratio,op_word_repetition_filter_rep_len,op_word_repetition_filter_tokenization,op_words_num_filter_batch_size,op_words_num_filter_lang,op_words_num_filter_max_num,op_words_num_filter_min_num,op_words_num_filter_tokenization,operator_index,operator_name,pipeline_base_name,pipeline_name,pipeline_scale_token
7990.0,3G,3072.0,,audio,64,0.14400000000000002,0.9053927553927554,0.0,0.05352047728289891,,,,,,,,,,,,,,any,555kb,219kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_3G,3G
5893.0,3G,3072.0,,audio,64,0.166,0.9053927553927554,0.0,0.05077548530936494,,,,,,,,,,,all,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1419.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_3G,3G
3086.0,3G,3072.0,,audio,64,0.988,0.9053927553927554,0.0,0.05330888698286198,,,,,,all,10.151082649158527,9.874436580569657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_duration_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_3G,3G
2868.0,3G,3072.0,,audio,64,0.985,0.9053927553927554,0.0,0.05250149681240663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,audio_add_gaussian_noise_mapper,audio_pipeline_1781071552218,audio_pipeline_1781071552218_3G,3G
10598.0,4G,4096.0,,audio,64,0.151,0.9053927553927554,0.0,0.050898805127003295,,,,,,,,,,,,,,any,555kb,219kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_4G,4G
7933.0,4G,4096.0,,audio,64,0.175,0.9053927553927554,0.0,0.0519206848039556,,,,,,,,,,,all,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1871.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_4G,4G
4180.0,4G,4096.0,,audio,64,0.99,0.9053927553927554,0.0,0.050953877106857545,,,,,,all,10.151082649158527,9.874436580569657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_duration_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_4G,4G
3869.0,4G,4096.0,,audio,64,0.988,0.9053927553927554,0.0,0.05216421814659659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,14.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,audio_add_gaussian_noise_mapper,audio_pipeline_1781071552218,audio_pipeline_1781071552218_4G,4G
1337.0,512MB,512.0,,audio,64,0.142,0.9053927553927554,0.0,0.052163972231762924,,,,,,,,,,,,,,any,555kb,219kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_512MB,512MB
1021.0,512MB,512.0,,audio,64,0.149,0.9053927553927554,0.0,0.05259832254243944,,,,,,,,,,,all,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,257.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_512MB,512MB
504.0,512MB,512.0,,audio,64,0.97,0.9053927553927554,0.0,0.053975859783296484,,,,,,all,10.151082649158527,9.874436580569657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_duration_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_512MB,512MB
469.0,512MB,512.0,,audio,64,0.9590000000000001,0.9053927553927554,0.0,0.053109048823296874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,audio_add_gaussian_noise_mapper,audio_pipeline_1781071552218,audio_pipeline_1781071552218_512MB,512MB
16007.0,6G,6144.0,,audio,64,0.16699999999999998,0.9053927553927554,0.0,0.05164355172930482,,,,,,,,,,,,,,any,555kb,219kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_6G,6G
11939.0,6G,6144.0,,audio,64,0.188,0.9053927553927554,0.0,0.049953599106609535,,,,,,,,,,,all,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2849.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_6G,6G
6363.0,6G,6144.0,,audio,64,0.992,0.9053927553927554,0.0,0.05177100032757151,,,,,,all,10.151082649158527,9.874436580569657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_duration_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_6G,6G
5893.0,6G,6144.0,,audio,64,0.9890000000000001,0.9053927553927554,0.0,0.05169657873317388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,25.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,audio_add_gaussian_noise_mapper,audio_pipeline_1781071552218,audio_pipeline_1781071552218_6G,6G
21300.0,8G,8192.0,,audio,64,0.136,0.9053927553927554,0.0,0.050863639305789674,,,,,,,,,,,,,,any,555kb,219kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_8G,8G
15955.0,8G,8192.0,,audio,64,0.16699999999999998,0.9053927553927554,0.0,0.05041644965221883,,,,,,,,,,,all,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3812.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_8G,8G
8438.0,8G,8192.0,,audio,64,0.992,0.9053927553927554,0.0,0.05136106029985742,,,,,,all,10.151082649158527,9.874436580569657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_duration_filter,audio_pipeline_1781071552218,audio_pipeline_1781071552218_8G,8G
7797.0,8G,8192.0,,audio,64,0.99,0.9053927553927554,0.0,0.05183215546383738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,33.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,audio_add_gaussian_noise_mapper,audio_pipeline_1781071552218,audio_pipeline_1781071552218_8G,8G
4003.0,1.5G,1536.0,,audio,64,0.15,0.9053927553927554,0.0,0.05091194215627523,,,,,,,,,,,,,,all,447kb,191kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_1.5G,1.5G
2186.0,1.5G,1536.0,,audio,64,0.158,0.9053927553927554,0.0,0.05144129325006105,,,,,,,,,,,all,-1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,524.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_1.5G,1.5G
1436.0,1.5G,1536.0,,audio,64,0.983,0.9053927553927554,0.0,0.050515190929377,,,,,,any,10.160011037013186,9.796290229285667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_duration_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_1.5G,1.5G
1298.0,1.5G,1536.0,,audio,64,0.976,0.9053927553927554,0.0,0.05179636838409661,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552228,audio_pipeline_1781071552228_1.5G,1.5G
332.0,128MB,128.0,,audio,64,0.14800000000000002,0.9053927553927554,0.0,0.050713618314370046,,,,,,,,,,,,,,all,447kb,191kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_128MB,128MB
170.0,128MB,128.0,,audio,64,0.142,0.9053927553927554,0.0,0.050677934777717135,,,,,,,,,,,all,-1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,38.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_128MB,128MB
114.0,128MB,128.0,,audio,64,0.862,0.9053927553927554,0.0,0.05134352268935155,,,,,,any,10.160011037013186,9.796290229285667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_duration_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_128MB,128MB
101.0,128MB,128.0,,audio,64,0.8140000000000001,0.9053927553927554,0.0,0.05207794086863928,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552228,audio_pipeline_1781071552228_128MB,128MB
2653.0,1G,1024.0,,audio,64,0.155,0.9053927553927554,0.0,0.05051473792836762,,,,,,,,,,,,,,all,447kb,191kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_1G,1G
1446.0,1G,1024.0,,audio,64,0.161,0.9053927553927554,0.0,0.04958149113462141,,,,,,,,,,,all,-1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,367.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_1G,1G
952.0,1G,1024.0,,audio,64,0.976,0.9053927553927554,0.0,0.051331162233238546,,,,,,any,10.160011037013186,9.796290229285667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_duration_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_1G,1G
864.0,1G,1024.0,,audio,64,0.9670000000000001,0.9053927553927554,0.0,0.049896029149760726,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552228,audio_pipeline_1781071552228_1G,1G
670.0,256MB,256.0,,audio,64,0.14400000000000002,0.9053927553927554,0.0,0.052268149521033626,,,,,,,,,,,,,,all,447kb,191kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_256MB,256MB
362.0,256MB,256.0,,audio,64,0.146,0.9053927553927554,0.0,0.05196351281367068,,,,,,,,,,,all,-1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,95.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_256MB,256MB
248.0,256MB,256.0,,audio,64,0.93,0.9053927553927554,0.0,0.05137559516081543,,,,,,any,10.160011037013186,9.796290229285667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_duration_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_256MB,256MB
222.0,256MB,256.0,,audio,64,0.9059999999999999,0.9053927553927554,0.0,0.051350485962009966,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552228,audio_pipeline_1781071552228_256MB,256MB
5305.0,2G,2048.0,,audio,64,0.157,0.9053927553927554,0.0,0.05172942777779669,,,,,,,,,,,,,,all,447kb,191kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_2G,2G
2878.0,2G,2048.0,,audio,64,0.158,0.9053927553927554,0.0,0.050198349080532854,,,,,,,,,,,all,-1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,680.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_2G,2G
1892.0,2G,2048.0,,audio,64,0.9840000000000001,0.9053927553927554,0.0,0.051227787402898746,,,,,,any,10.160011037013186,9.796290229285667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,5.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_duration_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_2G,2G
1718.0,2G,2048.0,,audio,64,0.9790000000000001,0.9053927553927554,0.0,0.05036388859224514,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,14.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552228,audio_pipeline_1781071552228_2G,2G
7990.0,3G,3072.0,,audio,64,0.155,0.9053927553927554,0.0,0.05046928251279815,,,,,,,,,,,,,,all,447kb,191kb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,audio_size_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_3G,3G
4304.0,3G,3072.0,,audio,64,0.175,0.9053927553927554,0.01,0.053268660493229314,,,,,,,,,,,all,-1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1056.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,audio_nmf_snr_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_3G,3G
2826.0,3G,3072.0,,audio,64,0.988,0.9053927553927554,0.0,0.05023179349791084,,,,,,any,10.160011037013186,9.796290229285667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,filter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,audio_duration_filter,audio_pipeline_1781071552228,audio_pipeline_1781071552228_3G,3G
2567.0,3G,3072.0,,audio,64,0.9840000000000001,0.9053927553927554,0.0,0.05067484142796739,,,,,,,,,{'sample_rate': 44100},aresample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,20.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mapper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,audio_ffmpeg_wrapped_mapper,audio_pipeline_1781071552228,audio_pipeline_1781071552228_3G,3G
